0,1.494819
0.00833,1.578485
0.01667,1.655878
0.025,1.726177
0.03333,1.788697
0.04167,1.842901
0.05,1.888396
0.05833,1.924939
0.06667,1.95243
0.075,1.970902
0.08333,1.980515
0.09167,1.981538
0.1,1.974342
0.10833,1.959381
0.11667,1.937178
0.125,1.90831
0.13333,1.873394
0.14167,1.833072
0.15,1.788
0.15833,1.738835
0.16667,1.686227
0.175,1.630806
0.18333,1.573179
0.19167,1.51392
0.2,1.453569
0.20833,1.392626
0.21667,1.331548
0.225,1.27075
0.23333,1.210604
0.24167,1.151438
0.25,1.093536
0.25833,1.037146
0.26667,0.982474
0.275,0.92969
0.28333,0.878933
0.29167,0.830308
0.3,0.783894
0.30833,0.739745
0.31667,0.697893
0.325,0.65835
0.33333,0.621112
0.34167,0.586162
0.35,0.553468
0.35833,0.522992
0.36667,0.494688
0.375,0.468504
0.38333,0.444383
0.39167,0.422268
0.4,0.402101
0.40833,0.383824
0.41667,0.367379
0.425,0.352712
0.43333,0.339771
0.44167,0.32851
0.45,0.318885
0.45833,0.310856
0.46667,0.304389
0.475,0.299456
0.48333,0.296031
0.49167,0.294095
0.5,0.293633
0.50833,0.294634
0.51667,0.29709
0.525,0.300997
0.53333,0.306353
0.54167,0.313159
0.55,0.321414
0.55833,0.331118
0.56667,0.342268
0.575,0.354858
0.58333,0.368876
0.59167,0.384302
0.6,0.401104
0.60833,0.419238
0.61667,0.438644
0.625,0.459243
0.63333,0.480932
0.64167,0.503588
0.65,0.52706
0.65833,0.551175
0.66667,0.57573
0.675,0.600502
0.68333,0.625246
0.69167,0.6497
0.7,0.673589
0.70833,0.696631
0.71667,0.718544
0.725,0.73905
0.73333,0.757883
0.74167,0.774797
0.75,0.789566
0.75833,0.801997
0.76667,0.811926
0.775,0.81923
0.78333,0.823819
0.79167,0.825646
0.8,0.824702
0.80833,0.821015
0.81667,0.814652
0.825,0.80571
0.83333,0.794319
0.84167,0.780634
0.85,0.76483
0.85833,0.747103
0.86667,0.727659
0.875,0.706713
0.88333,0.684487
0.89167,0.661201
0.9,0.637072
0.90833,0.612314
0.91667,0.587128
0.925,0.561707
0.93333,0.536231
0.94167,0.510865
0.95,0.485759
0.95833,0.46105
0.96667,0.436855
0.975,0.413278
0.98333,0.390409
0.99167,0.36832
1,0.34707
1.00833,0.326708
1.01667,0.307266
1.025,0.288768
1.03333,0.271227
1.04167,0.254649
1.05,0.239028
1.05833,0.224355
1.06667,0.210614
1.075,0.197784
1.08333,0.185839
1.09167,0.174752
1.1,0.164492
1.10833,0.155025
1.11667,0.146319
1.125,0.138339
1.13333,0.13105
1.14167,0.124418
1.15,0.118408
1.15833,0.112987
1.16667,0.108122
1.175,0.103782
1.18333,0.099935
1.19167,0.096552
1.2,0.093606
1.20833,0.091069
1.21667,0.088916
1.225,0.087122
1.23333,0.085664
1.24167,0.08452
1.25,0.083669
1.25833,0.083089
1.26667,0.082762
1.275,0.082669
1.28333,0.08279
1.29167,0.083108
1.3,0.083606
1.30833,0.084265
1.31667,0.085069
1.325,0.086
1.33333,0.087042
1.34167,0.088175
1.35,0.089383
1.35833,0.090648
1.36667,0.091952
1.375,0.093276
1.38333,0.094602
1.39167,0.09591
1.4,0.097182
1.40833,0.098399
1.41667,0.099541
1.425,0.10059
1.43333,0.101528
1.44167,0.102335
1.45,0.102995
1.45833,0.103493
1.46667,0.103811
1.475,0.103939
1.48333,0.103863
1.49167,0.103574
1.5,0.103064
1.50833,0.10233
1.51667,0.101368
1.525,0.100178
1.53333,0.098765
1.54167,0.097133
1.55,0.095292
1.55833,0.093251
1.56667,0.091023
1.575,0.088625
1.58333,0.086071
1.59167,0.083381
1.6,0.080574
1.60833,0.077668
1.61667,0.074685
1.625,0.071644
1.63333,0.068566
1.64167,0.065469
1.65,0.062371
1.65833,0.059291
1.66667,0.056245
1.675,0.053246
1.68333,0.050309
1.69167,0.047446
1.7,0.044666
1.70833,0.041978
1.71667,0.03939
1.725,0.036907
1.73333,0.034534
1.74167,0.032274
1.75,0.030127
1.75833,0.028096
1.76667,0.02618
1.775,0.024377
1.78333,0.022686
1.79167,0.021104
1.8,0.019627
1.80833,0.018253
1.81667,0.016977
1.825,0.015795
1.83333,0.014703
1.84167,0.013695
1.85,0.012768
1.85833,0.011917
1.86667,0.011137
1.875,0.010423
1.88333,0.009772
1.89167,0.009178
1.9,0.008639
1.90833,0.008149
1.91667,0.007705
1.925,0.007303
1.93333,0.006941
1.94167,0.006614
1.95,0.00632
1.95833,0.006056
1.96667,0.005819
1.975,0.005607
1.98333,0.005418
1.99167,0.005249
2,0.005098
2.00833,0.004963
2.01667,0.004843
2.025,0.004736
2.03333,0.004641
2.04167,0.004555
2.05,0.004478
2.05833,0.004409
2.06667,0.004347
2.075,0.004289
2.08333,0.004236
2.09167,0.004187
2.1,0.00414
2.10833,0.004095
2.11667,0.004051
2.125,0.004008
2.13333,0.003964
2.14167,0.00392
2.15,0.003875
2.15833,0.003828
2.16667,0.00378
2.175,0.003729
2.18333,0.003675
2.19167,0.003618
2.2,0.003559
2.20833,0.003496
2.21667,0.003429
2.225,0.00336
2.23333,0.003287
2.24167,0.003211
2.25,0.003131
2.25833,0.003049
2.26667,0.002963
2.275,0.002875
2.28333,0.002784
2.29167,0.002691
2.3,0.002596
2.30833,0.0025
2.31667,0.002403
2.325,0.002304
2.33333,0.002205
2.34167,0.002107
2.35,0.002008
2.35833,0.00191
2.36667,0.001814
2.375,0.001719
2.38333,0.001625
2.39167,0.001534
2.4,0.001445
2.40833,0.001358
2.41667,0.001274
2.425,0.001194
2.43333,0.001116
2.44167,0.001042
2.45,0.000971
2.45833,0.000904
2.46667,0.00084
2.475,0.000779
2.48333,0.000722
2.49167,0.000668
2.5,0.000618
2.50833,0.000571
2.51667,0.000527
2.525,0.000486
2.53333,0.000448
2.54167,0.000413
2.55,0.00038
2.55833,0.00035
2.56667,0.000322
2.575,0.000297
2.58333,0.000273
2.59167,0.000252
2.6,0.000232
2.60833,0.000214
2.61667,0.000198
2.625,0.000183
2.63333,0.00017
2.64167,0.000157
2.65,0.000146
2.65833,0.000136
2.66667,0.000127
2.675,0.000118
2.68333,0.000111
2.69167,0.000104
2.7,0.000097
2.70833,0.000092
2.71667,0.000087
2.725,0.000082
2.73333,0.000078
2.74167,0.000074
2.75,0.00007
2.75833,0.000067
2.76667,0.000064
2.775,0.000061
2.78333,0.000059
2.79167,0.000056
2.8,0.000054
2.80833,0.000052
2.81667,0.00005
2.825,0.000048
2.83333,0.000047
2.84167,0.000045
2.85,0.000043
2.85833,0.000042
2.86667,0.000041
2.875,0.000039
2.88333,0.000038
2.89167,0.000037
2.9,0.000035
2.90833,0.000034
2.91667,0.000033
2.925,0.000032
2.93333,0.000031
2.94167,0.00003
2.95,0.000029
2.95833,0.000028
2.96667,0.000026
2.975,0.000025
2.98333,0.000024
2.99167,0.000023
3,0.000022
3.00833,0.000021
3.01667,0.00002
3.025,0.000019
3.03333,0.000019
3.04167,0.000018
3.05,0.000017
3.05833,0.000016
3.06667,0.000015
3.075,0.000014
3.08333,0.000013
3.09167,0.000013
3.1,0.000012
3.10833,0.000011
3.11667,0.00001
3.125,0.00001
3.13333,0.000009
3.14167,0.000008
3.15,0.000008
3.15833,0.000007
3.16667,0.000007
3.175,0.000006
3.18333,0.000006
3.19167,0.000005
3.2,0.000005
3.20833,0.000005
3.21667,0.000004
3.225,0.000004
3.23333,0.000004
3.24167,0.000003
3.25,0.000003
3.25833,0.000003
3.26667,0.000003
3.275,0.000002
3.28333,0.000002
3.29167,0.000002
3.3,0.000002
3.30833,0.000002
3.31667,0.000002
3.325,0.000001
3.33333,0.000001
